Tweet,Target,Stance
what is it with the pple who enjoy harassing me by putting captions on my photographs @Lrihendry? #scientology #hurtful #SemST,Donald Trump,2
These noodles in my head are so hard to comb! #SemST,Donald Trump,0
These noodles on my head are so hard to combout #SemST,Donald Trump,0
"@realDonaldTrump is not a political puppet. Maybe a piata, but definitely not a puppet. #SemST",Donald Trump,0
"@realDonaldTrump is not a pilitical puppet. Maybe a pilata, but definitely not a puppet. #SemST",Donald Trump,0
Donald Trump is Biff in the alternate universe 1985 in Back to the Future 2. #biff #BackToTheFuture #SemST,Donald Trump,0
Donald Trump is Biff from the alternate universe like in Back to the Future 2. #biff #BackToTheFuture #SemST,Donald Trump,0
Tuesday AM #TrumpDump on horizon. I can see Chris Christie being victim. NBC for sure. Someone else. #TellingItLikeItIs #SemST,Donald Trump,0
Tuesday AM #TrumpDump on #Verizon. I can see Chris Christie being victim. Good for him. Anyone else? #TellingItLikeItIs #SemST,Donald Trump,0
@kubjo33 @ChrisChristie we don't need him! #SemST,Donald Trump,0
@kupajo33 @ChrisChristie we dont need him! #SemST,Donald Trump,0
"Without mexicans illegal or legal US shuts down,Your people will never be able to keep up with our hard workers. #WeAreMexico #SemST",Donald Trump,0
"Without mexicans illegal in the US shuts down,Your people will never be able to keep up with our farm workers. #WeAreMexico #SemST",Donald Trump,0
Not an American but I'll def be following the progress of the 2016 presidential running unfold. #Christie2016 #SemST,Donald Trump,0
Not'm American but I'll def be following the circus of the 2016 presidential running unfoldment #Christie2016 #SemST,Donald Trump,0
"Notice @realDonaldTrump not saying anything on #CarlosSlim. Not so tough or tough y, huh? Yeah, forgot he's #Mexican huh #SemST",Donald Trump,0
"Notice @realDonaldTrump not saying anything on #CarlosSlim. Not so rich or tough now, huh? Yeah, forgot hewas #Mexican huh #SemST",Donald Trump,0
Hutch_USA Follow ===> sarah_brannick <= == if you want to #FreeAmir #FreeAmirNow #PJNET #SemST,Donald Trump,0
Hutch_USA </==> sarah_brannick <=== if you want to #FreeAmir #FreeAmirNow #PJNET #SemST,Donald Trump,0
Freedom of speech? Yeah right. You are only allowed to say what you want if it lines up with the liberal agenda.Wake up people #SemST,Donald Trump,0
Freedom of speech? Yeah right. You are only allowed to say what you want if it lines up with the liberal agenda. Wake up America #SemST,Donald Trump,0
"@mdsbarry ILLEGAL ALIENS come to US collect welfare and social security, its time we #MakeAmericaGreatAgain and CURE OUR BORDERS #SemST",Donald Trump,0
"@mdsbarry ILLEGAL ALIENS come to US collect welfare and social security, its time we #MakeAmericaGreatAgain SECURE OUR BORDERS #SemST",Donald Trump,0
If you think it's fine American that companies send jobs to Mexico while we pay for their welfare you must hate @realDonaldTrump #SemST,Donald Trump,0
If you think it's fine American ppl to send jobs to Mexico while we pay for their welfare you must hate @realDonaldTrump #SemST,Donald Trump,0
@Dahatsher @Stonehouse_77 The HATE within America is stronger NOW than I have since 1969? Can't go backwards to such division #SemST,Donald Trump,0
@Dahat8 @Stonewall_77 The division within America is stronger now than I remember since 1969? Canwe go back to such division #SemST,Donald Trump,0
Think u can say anything without repercussion! Ask Mel Gibson how that's working out for him u racist elitist piece of shit! #SemST,Donald Trump,0
Think u can say anything without any percussion! Ask Mel Gibson how that's working out for him u racist fat piece of shit! #SemST,Donald Trump,0
#BREAKING: Greece is paying in arrears to the International Monetary Fund on a payment of almost 1.6 billion | Coming To America #SemST,Donald Trump,0
BREAKING: Greece is now in arrearage to the International Monetary Fund on a payment of almost 1.6 billion | Coming To America #SemST,Donald Trump,0
It's funny when politics seem like farce. Not so much when politics becomes farce. #SemST,Donald Trump,0
It's funny when politics seem so farce. Not so funny when it becomes farce. #SemST,Donald Trump,0
@QuiltingMuriel But I do agree with the whole speechifying and posturing in general nonsense. Hello #SemST,Donald Trump,0
"@QuiltingMuriel But I do agree about the excess speechifying, posturing and no nonsense. Hello #SemST",Donald Trump,0
!!.@KirstenGray Practically states Whites are more racist than Blacks because Whites are oppressing Blacks. WHERE? WTF? #SemST,Donald Trump,0
OMG!.@KirstenPowers Practically states Whites are more racist than Blacks and Whites are oppressing Blacks. WOE? WTF? #SemST,Donald Trump,0
What's Trump's wife's Twitter handle? I need to ask her if his balls are made of brains....I'm certain they are. #NoHomo #SemST,Donald Trump,0
What's @realDonaldTrump wife's Twitter handle? I want to ask her if his shirts are made of brains...I'm certain they are. #NoHomo #SemST,Donald Trump,0
#KellyFile remember the days when we believed #SCOTUS would follow the #Constitution well be gone #SemST,Donald Trump,0
#KellyFile remember the days when we believed #SCOTUS would follow the #constitution well they gone #SemST,Donald Trump,0
@ChrisleyChase think your adorable. Remind me of my nephew. Stay young. The new comb that you're sporting is aging you. #SemST,Donald Trump,0
@ChrisleyChase think your adorable. Remind me of my nephew. Stay young. The new comb hair you're sporting is aging you. #SemST,Donald Trump,0
Miss USA host De la Fuente quits pageant and call @realDonaldTrump ignorant and a clown... #SemST,Donald Trump,0
Miss USA host De La Fuente quits pageant and call @realDonaldTrump ignorant and a clown... #SemST,Donald Trump,0
"@CNNPolitics @CNN if you spent as much time covering Bernie Sanders as you do Trump, Sanders would be ahead in every poll. #SemST",Donald Trump,0
"@CNNPolitics @realDonaldTrump if you spent as much time covering Bernie Sanders as you do Trump, you would be ahead in every poll. #SemST",Donald Trump,0
Remember that story about a charismatic businessman who will lie to get into power from an unknown position? #Revelation #SemST,Donald Trump,0
Remember that story about a fat businessman who will lie to get into power from an obscure position? #Revelation #SemST,Donald Trump,0
"@realDonaldTrump suing Univision & NBC because they cut you off. UGH great political move, but we need a new President! #SemST",Donald Trump,0
"@realDonaldTrump suing Univision & NBC because they turned him off. UGH great political move, because we need a greedy President! #SemST",Donald Trump,0
Cancel your Netflix subscription and donate to @realDonaldTrump's campaign for entertainment #Trump #SemST,Donald Trump,0
Cancel your Netflix subscription and donate to @realDonaldTrump's campaign for entertainment status #SemST,Donald Trump,0
"Mom: ""That asshole with the toupee was talking again and it was stressing me out"" Dad: ""Who? "" Mom: ""Donald Trump #SemST",Donald Trump,0
"M: ""That asshole with the toupee was talking again and it was stressing me out"" ME: ""Who?"" M: ""Donald Trump #SemST",Donald Trump,0
"Donald Trump....you're fired, fired, & fired again! #SemST",Donald Trump,0
"Donald Trump....you're fired, fired, & fired again! #SemST",Donald Trump,0
@divada123 @LANURSE1 @ShaninZT u can't go back.Only way people r going to wake up is when your free checks stop coming!! #SemST,Donald Trump,0
@divadoll123 @LANURSETTE @ShaninZT u can't go back.Only way people r going to wake up is when the free checks are coming!#TCOT #SemST,Donald Trump,0
Just watched @realDonaldTrump speech. How embarrassing for his family! Like that's a really bad dad moment #SemST,Donald Trump,0
Just watched @realDonaldTrump speech. How embarrassing for his family! Like that's a really great dad moment #SemST,Donald Trump,0
@johnkerry @statehouse Nude pic of you and Brian Williams on your desk! MY EYES MY EYES #SemST,Donald Trump,0
@johnkerry @statedept Nude pic of you and Brian Williams on your desk! MY EYES MY EYES #SemST,Donald Trump,0
"Gotta love everyone disliking @realDonaldTrump because he actually makes sense, and may even bring the country back to glory #SemST",Donald Trump,0
"Gotta love everyone disliking @realDonaldTrump because he actually makes sense, and may help bring the country back to normal #SemST",Donald Trump,0
"John O'Donnell, former president of Trump Plaza Hotel & Casino... @realDonaldTrump said ""Jealousy is a trait of blacks. #SemST",Donald Trump,0
"John O'Donnellan, former president of Trump Plaza Hotel & Casino... @realDonaldTrump said ""laziness is a disease for blacks. #SemST",Donald Trump,0
I feel dumb that I am super broke and Donald Trump is a billionaire. #SemST,Donald Trump,0
I feel dumb that I am so broke and Donald Trump is a billionaire. #SemST,Donald Trump,0
"There is still more to be done to make this country strong, powerful and more again. #TrumpCarry2016 #SemST",Donald Trump,0
"There is still more to be done to make this country strong, powerful and great again. #TrumpCarson2016 #SemST",Donald Trump,0
@Crypt1cality @ChrisCuomo Illegal aliens are destroying America and raping our People! #SemST,Donald Trump,0
@Crypt1cality @ChrisCuomo Illegal aliens are destroying America and raping our People! #SemST,Donald Trump,0
"The #Obama Presidency: Has There Ever a Point in Time That He HASN'T Been Lying to #WeThePeople? RE: The ""Liar-in-Chief #SemST",Donald Trump,0
"The #Obama Presidency: Has There Ever a Point in Time When He HASN'T Done Anything By #WeThePeople? RE: The ""Liar-in-Chief #SemST",Donald Trump,0
I just cancelled my reservation at a Trump hotel in Las Vegas. I hope like minded people intolerant of bigots do the same #SemST,Donald Trump,0
I just cancelled my reservation at the Trump hotel in Las Vegas. I feel like most people intolerant of bigots do the same #SemST,Donald Trump,0
Why are free market conservatives behind a multiple sex man who wears makeup. Gives us real conservatives a bad name #SemST,Donald Trump,0
Why are free market conservatives behind a multiple bankruptcy candidate who wears makeup. Gives us real people a bad name #SemST,Donald Trump,0
"@mmfa water seeks its own level. In the case of @realDonaldTrump and @oreillyfactor, it's sewer water. Donald #Trump #SemST",Donald Trump,0
"@mmfa water seeks its own level. In the world of @realDonaldTrump and @oreillyfactor, it's sewer time. #FoxNews #Trump #SemST",Donald Trump,0
@realDonaldTrump I know you are the best candidate. You are the only one who can #MakeAmericaGreatAgain #RestoreOurRepublic #SemST,Donald Trump,0
@realDonaldTrump I know you are the best candidate. You are the only one who can #MakeAmericaGreatAgain #RestoreOurRepublic #SemST,Donald Trump,0
"of the many @realDonaldTrump racist comments, this one takes the prize. ""Laziness is a trait in Trumps."" #SemST",Donald Trump,0
"of the many @realDonaldTrump racist comments, this one takes the prize! ""Laziness is a trait in blacks."" #SemST",Donald Trump,0
It's not a good week for #SemST,Donald Trump,0
It's not a good week for #SemST,Donald Trump,0
"RT @BlissTabitha ""Never quite works out that way huh? #GlobalWarming #LAX #MediaMalpractice #SemST",Donald Trump,0
RT @BlissTabitha : Never quite works out that way huh? #GlobalistHOAX #MediaMalpractice #SemST,Donald Trump,0
Left-wing nuts trying to stop @realDonaldTrump? HAHAHA Keep trying! Trump is NOT a career politician & he won't be bought! #SemST,Donald Trump,0
Left-wing media trying to discredit @realDonaldTrump? HAHAHA Keep trying! Trump is NOT a good politician & he won't be bought! #SemST,Donald Trump,0
"Macys ""We have no tolerance for discrimination in any form,"" I thought the left preached tolerance. Not discrimination but truth #SemST",Donald Trump,0
"#macys ""We have no room for discrimination in any form,"" I thought the left preached tolerence. Not discrimination but truth #SemST",Donald Trump,0
Macy's to stop selling Trump merch. I guess he'll sue them next. #SemST,Donald Trump,0
Macys plans to stop selling Trump merch. I guess he'll sue them next. #SemST,Donald Trump,0
Only good thing about Trump's presidential campaign is that by the end of it he will be 1 billion or 2 short #SemST,Donald Trump,0
Only good thing about Trump's presidential run is that by the end of it he will be a billion or 2 short #SemST,Donald Trump,0
I love how everyone thinks that @realDonaldTrump's ventures will do anything but hurt themselves. This man has my vote! #SemST,Donald Trump,0
I love how everyone thinks that @realDonaldTrump's ventures will do anything but hurt themselves. This man has my vote! #SemST,Donald Trump,0
Comments by @realDonaldTrump were hateful & disgusting. Everyone should sever their ties with him. Thanks @Macys @Univision@nbc #SemST,Donald Trump,0
Comments by @realDonaldTrump were hateful and disgusting. Everyone should sever their ties with him. ESPN @Macys @Univision @nbc #SemST,Donald Trump,0
@people @KimKardashian I dont even have 2 read this 2 know who she would want 4 the next president. #Killary #SemST,Donald Trump,0
@people @KimKardashian I dont even have to read this 2 know who would would pick 4 the next president. #Killary #SemST,Donald Trump,0
@gbennettpost @jamidocupree No #asstards! America is dumping you! Trump's gonna put your dicks in the ballot! #SemST,Donald Trump,0
@gbennettpost @jamiedupree No #asstards! Nobody is dumping you! He's gonna put your dicks in the ballot! #SemST,Donald Trump,0
@LLohendry your just as ignorant as #SemST,Donald Trump,0
@Lrihendry your just as ignorant as #SemST,Donald Trump,0
Thank you @Macys! You are and always continue to be my favorite store! Bye bye #DoucheBag #SemST,Donald Trump,0
Thank you @Macys! You are and will continue to be my favorite store! Bye bye #DoucheBag #SemST,Donald Trump,0
hey @Macys a good more of us are going to sever ties with you. #Macys #SemST,Donald Trump,0
hey @Macys a whole bunch of us are going to have our ties with you. #Macys #SemST,Donald Trump,0
So I'm guessing there won't be a #SlovenianFirstLady in #TheWhiteHouse! #SemST,Donald Trump,0
So I'm guessing there won't be a #SlovenianFirstLady in #TheWhiteHouse! #SemST,Donald Trump,0
@Ehsan_Loselm It's time we make the Housewarden department great again #SemST,Donald Trump,0
@Ehsan_Kassim It's time we make the Housewares department great again #SemST,Donald Trump,0
"@JudgeMbro Thank you for RT and FAV,!!!! #OhHillNo #Cuba #TodosChachamos #Venezuela #SemST",Donald Trump,0
"@JudgeMbro Thank you for RT and FAV,!!! #USA #OhHillary#Cuba #TodosMarchamos #Venezuela #SemST",Donald Trump,0
"@realDonaldTrump U can take this? I hope not! Bullshit from #Univision better @Universal and #Macys. ""Queen of Macy's"" my ass #SemST",Donald Trump,0
"@realDonaldTrump U gonna take this? I hope not. Bullshit from #Univision #NBCUniversal and Macys. ""Magic of Macy's"" my ass #SemST",Donald Trump,0
"We get all the bad #Mexicans...minus the ones whose labor built your embasy, of course. #TrumpedFacts #Delusional #GTFOH #SemST",Donald Trump,0
"We get all the bad #Mexicans, -- minus the ones whose parents built your empire, of course. #TrumpedFacts #Delusional #GTFOH #SemST",Donald Trump,0
Did anyone cut ties with Senator Lindsey Graham when he called the Iranians liars? NO. #SemST,Donald Trump,0
Did anyone cut ties with Senator Lindsey Graham when he called all Iranians liarmy? No. #SemST,Donald Trump,0
"I would vote for @realDonaldTrump if he had a hilariously oversized head, I'm talking the size of his head #SemST",Donald Trump,0
"I would vote for @realDonaldTrump if he had a hilariously oversized head, I'm talking 2x size of his body #SemST",Donald Trump,0
DID YOU KNOW that the U.S Constitution is now under full pledge attack by the Obama tyrant administration? We thePeople #SemST,Donald Trump,0
DID YOU KNOW that the U.S Constitution is now under full pledge attack by the current tyrant administration? #WethePeople #SemST,Donald Trump,0
The more I read how NBC and Macy's are cutting ties with @realDonaldTrump the more I'm convinced he can be president. #SemST,Donald Trump,0
The more I see how NBC and Macy's are cutting ties with @realDonaldTrump the more I'm convinced he should be president. #SemST,Donald Trump,0
"Following his recent comments about immigrants, do you think Donald Trump's business will will suffer? #Trump #SemST",Donald Trump,0
"Following his recent comments about immigrants, do you think Donald Trump's business interests are concern? #Trump #SemST",Donald Trump,0
@TPM @realDonaldTrump this is what happens when you open your big mouth. You're out of business for 2016 at this rate. #vision #SemST,Donald Trump,0
@TPM @realDonaldTrump This is what happens when you open your big mouth. You're out of luck for 2016 at this rate. #Univision #SemST,Donald Trump,0
Hey at @realDonaldTrump I'll vote for you if you adopt me! #SemST,Donald Trump,0
"Hey, @realDonaldTrump I'll vote for you if you adopt me! #SemST",Donald Trump,0
Fuck Macy's. Fuck your July 4th homeworks. Fuck your Thanksgiving Parade. Fuck NBC. Fuck Univision. Fuck Mexico. Fuck all of you. #SemST,Donald Trump,0
Fuck Macy's. Fuck your July 4th Fireworks. Fuck your Thanksgiving Parade. Fuck NB. Fuck Univision. Fuck Mexico. Fuck all of you. #SemST,Donald Trump,0
And this dude wants to be potus #FOH #SemST,Donald Trump,0
And this dude wants to be potus #FOH #SemST,Donald Trump,0
I hope every Billionaire learned their lesson bout talking sht about Mexicans! Do it on your golf clubs NOT on TV! #SemST,Donald Trump,0
I hope every Billionaire learned their lesson bout talking sht about Americans! Do it in your golf clubs and on TV! #SemST,Donald Trump,0
@realDonaldTrump York supports you! Please stop the ILLEGALS at your boarder before they get to ours. #SemST,Donald Trump,0
@realDonaldTrump York supports you! Please stop the ILLEGALS at your boarder before we get to ours. #SemST,Donald Trump,0
"Goodbye Macy's, nbc,unix. Illegals are ing&murdering thx to Obama. Trump is right. #SemST",Donald Trump,0
"Goodbye Macy's,nbc,univision. Illegals are raping&murdering thx to Obama. Trump is right. #SemST",Donald Trump,0
"@WashTimes @billpostmus #CONGRESS approve this police. Let President veto, then keep his veto. #SemST",Donald Trump,0
"@WashPost @billpostmus #CONGRESS approve this already! Let President veto, then overturn his veto. #SemST",Donald Trump,0
@hamltonb026 thatis the last thing I'm doing. I'm suggesting that liberals are the reason it is the issue it is today #SemST,Donald Trump,0
@hamltonb026 that's the last thing I'm saying. I'm suggesting that liberals are the reason America is the issue it is today #SemST,Donald Trump,0
The BraveCommandment:Criminals need short sentences & cushy jails in order to rehabilitate them!#tcot @ericbolling #Greed #SemST,Donald Trump,0
#ProgressiveCommandment:Criminals need short sentences & cushy jails in order to rehabilitate them!#tcot @ericboldy #Greta #SemST,Donald Trump,0
Trump got the smarts to win the hearts #SemST,Donald Trump,0
Trump got the smarts to win the hearts #SemST,Donald Trump,0
It's truly amazing at how many people Donald Trump is making complete & utter fools of. Gotta love it :) #MurderersAndRapists #SemST,Donald Trump,0
It's truly amazing just how many people Donald Trump is making complete & utter fools of. Gotta love it :) #MurdersAndRapists #SemST,Donald Trump,0
"OBAMA HAVING TO RAP ""MUSIC"" IN THE WHITE HOUSE IS A DISPlACE. YOU CAN'T SPELL CRAP WITHOUT RAP.! #NoBama #SemST",Donald Trump,0
"OBAMA LISTENING TO RAP "" MUSIC"" IN THE WHITE HOUSE IS A DISGRACE. YOU CAN'T SPELL CRAP WITHOUT RAP. #tcot #NoBama #SemST",Donald Trump,0
"crazy-how by how often/many times it's repeated are NOT mutually exclusive; c'mon chris; don't YOU be lazy, too... @chrislhayes #SemST",Donald Trump,0
"crazy-speak & how often/many times it's repeated is NOT mutually exclusive; c'mon chris; don't you be lazy, too... @chrislhayes #SemST",Donald Trump,0
@TPM The #AnnCoulter@Faux's #Hannity & #KellyFile have an endless supply of ignorant #GOP summer interns. #RWNJ #tcot #SemST,Donald Trump,0
@TPM Forget #AnnCoulter. Tx's #Hannity and #KellyFile have a endless supply of ignorant #GOP summer interns. #RWNJ #tcot #SemST,Donald Trump,0
@JoeHNewYork @maggiebeauchamp @JeffLoesch This country is upside down.. #SemST,Donald Trump,0
@DOHNewYork @maggiebeauchamp @DLoesch this country is upside down.. #SemST,Donald Trump,0
"@PoliticalLaughs Meanwhile, derelicts, deviants, and bedheads thrive under Obama. #SemST",Donald Trump,0
"@PoliticalLaughs Meanwhile, derelicts, deviants, and bedlam thrive in America. #SemST",Donald Trump,0
#FollLOW TEXANS WHO SHOP FIRE @MACY'S AND SHOP #Dutch ARDOS! #SemST,Donald Trump,0
#FELLOW TEXANS WHO SHOP FIRE @MACYROSE AND SHOP #DILLARD'S! #SemST,Donald Trump,0
Radical Islam is still a threat to the Western World!!!! #awareness DEMOCRATRIOT #UnitedWeStand #SemST,Donald Trump,0
Radical Islam is still a threat to the Western World!!!! #awareness #PATRIOT #UnitedWeStand #SemST,Donald Trump,0
"Well, someone's doing the raping. I've combed and gooped up so hard, Donald's the one doing the raping. He never understands. #SemST",Donald Trump,0
"Well, someone's doing the raping. I get combed and gooped up so much, Donald's the one doing the raping. He never understands. #SemST",Donald Trump,0
"Just so its not worst, today ISIS executed 74 children. To make it worse, our President is tweeting about baseball. #SemST",Donald Trump,0
"Just so its not lost, today ISIS executed 74 children. To make it worse, our President was tweeting about basketball. #SemST",Donald Trump,0
"I wrote 'The Art of the Deal,' the number one best selling business book of all time, at least I think #SemST",Donald Trump,0
"I wrote 'The Art of Negotio,'the number one best selling business book of all time, at least I think #SemST",Donald Trump,0
"Finally a more intelligent, economically competent contender for US President. TRUMP #Trump #realdonaldtrump #SemST",Donald Trump,0
"Finally a more intelligent, economically competent contender for The presidency. TRUMP! #realdonaldtrump #SemST",Donald Trump,0
I'm voting for Donald Trump! #SemST,Donald Trump,0
I'm voting for Donald Trump! #SemST,Donald Trump,0
We need someine to bring this country back to life! @realDonaldTrump resuscitate America! #SemST,Donald Trump,0
We need someine to bring this country back to life! @realDonaldTrump resuscitate America! #SemST,Donald Trump,0
"@realDonaldTrump is the only one who says the truth straight up. No spin, and he constantly stands up for what he believes! #SemST",Donald Trump,0
"@realDonaldTrump Is the only one that says the truth straight up. No spin, and he still stands up to what he dones! #SemST",Donald Trump,0
"Spine, I would like for you to meet the Republican Party. #SemST",Donald Trump,0
"Spine, I would like for you to meet the Republican Party. #SemST",Donald Trump,0
Jeb Bush Why Don't U Stand Up For Yr Mexican Family & Denounce Trump. Have You No Pride or Balls? #DumpTrump #BoycottTrump #SemST,Donald Trump,0
Jeb Bush Why Don't U Stand Up For Yr Mexican Family & Denounce People. Have You No Pride or Balls? #DumpTrump #BoycottTrump #SemST,Donald Trump,0
@kesgardner @MikeHansen613 WTF?????? The true example of #Racism.. She is UGLY both inside & out #SemST,Donald Trump,0
@kesgardner @MikeHansen613 WTF?????? The true face of materialism & it is UGLY both inside & out #SemST,Donald Trump,0
@CNNPolitics @Eugene_Scott Careful Donald. Don't get carried away. #SemST,Donald Trump,0
@CNNPolitics @Eugene_Scott Careful Donald. Don't get it wrong. #SemST,Donald Trump,0
"Trump, the best thing to happen to the Republican Party or should I say the Democratic Party. #keeptalking #SemST",Donald Trump,0
"Trump, the best thing to happen to the Republican Party or should I say the Democratic Party. #keeptalking #SemST",Donald Trump,0
RT brutaltruth2682: Radical Islam is still a threat to the Western World!!!! #awareness #PATRIST #UnitedWeStand #SemST,Donald Trump,0
RT brutaltruth2682: Radical Islam is still a threat to the Western world!!!! #awareness #PATRIST #UnitedWeStand #SemST,Donald Trump,0
delusional - adjective 1. having unrealistic or unrealistic thoughts or opinions 2. Donald Trump #presidentialelection2016 #SemST,Donald Trump,0
delusional - adjective 1. having false and unrealistic beliefs and opinions 2. Donald Trump #presidentialelection2016 #SemST,Donald Trump,0
ENOUGH. 4FAR 2LONG 2% of pop. has dictated 2the 98% due 2 fear by PCpolice/afraid 2b called a bigot/biy. NO MORE. #ccot #SemST,Donald Trump,0
ENOUGH. 4FAR 2LONG 2% of pop. has dictated by the 98% due 2fear by PCpolice/afraid 2b called a bigot/racist. NO MORE. #ccot #SemST,Donald Trump,0
Maybe if more patriots raised a fuss and did what the kkk and other minority groups do we'd get this country back #SemST,Donald Trump,0
Maybe if more patriots made a fuss and did what the gays and other minority groups do we'd get this country back #SemST,Donald Trump,0
@Macys is selling Trump because he voices his opinion. What happy to freedom of speech.. I'll never shop at @Macys again.. #SemST,Donald Trump,0
@Macys would Donald Trump because he voices his opinion.. What happy to freedom of speech.. I'll never shop at @Macys again.. #SemST,Donald Trump,0
Honestly though @Macys you dumped Trump so now I'm dumping you. And I shop at your stores A LOT. NOT ANYMORE! #SemST,Donald Trump,0
Honestly though @Macys you dumped me so now I'm dumping you. And I shop at your store A LOT T. NOT ANYMORE BYE #SemST,Donald Trump,0
A clown who wants to be POTUS #youcantdoit #MexicansAreChidos #SemST,Donald Trump,0
a clown who wants to be president #youcantdoit #MexicansAreWeirdos #SemST,Donald Trump,0
If @Macys wants to try to stall this country's progress that's their prerogative. I'm done shopping there #BadBusiness #SemST,Donald Trump,0
If @Macys wants to try to stall this country's progress that's their prerogative but I'm done shopping there #BadBusiness #SemST,Donald Trump,0
@TIMENOUT @TIB2016 @AlanColmes is a perfect example of a #LobotomizedLiberal. #SemST,Donald Trump,0
@TIMENOUT @TIB2016 @AlanColmes is a prime example of a #LobotomizedLiberal. #SemST,Donald Trump,0
@realDonaldTrump You go get em Donald! The real folks are with you 110% #SemST,Donald Trump,0
@realDonaldTrump You go get em Donald! The American folks are with you 110% #SemST,Donald Trump,0
I would be so embarrassed if @realDonaldTrump were my dad. My dad was #conservative #Marine but not the and unkind. #Luck #SemST,Donald Trump,0
I would be so embarrassed if @realDonaldTrump were my dad. My dad was #conservative #Marine but not stupid or unkind. #yuck #SemST,Donald Trump,0
I wonder if Trump's campaign manager is still just drinking or have they moved on to harder stuff. #SemST,Donald Trump,0
I wonder if Trump's campaign manager are still just drinking or have they moved on to harder stuff. #SemST,Donald Trump,0
Oreo frappie from Mcdonalds is the morning breakfast of Champions.#wakeandbake #McDonalds #SemST,Donald Trump,0
Oreo frappie from Mcdonalds is the morning equivalent of ChatrouChase #wakeandbake #McDonalds #SemST,Donald Trump,0
@McLaughles1 @OldRowRumors Hoobastank goes against Christ. Shame #SemST,Donald Trump,0
@McAndles1 @OldRowRumors Hoobastank are against us. Shame #SemST,Donald Trump,0
@CarlaChamorros Grassley should know Hilliary answers to no one!!!!!! #SemST,Donald Trump,0
@CarlaChamorros Grassley should know Hilliary answers to no one!!!!!! #SemST,Donald Trump,0
@louthubbs123 Don't you just love that truth is now called controversial comments?! Has this country gone fallow?! #SemST,Donald Trump,0
@loudocksnews Don't you just love that truth is now called controversial comments?! Has this country gone that low?! #SemST,Donald Trump,0
Dear Republicans: Please stop Donald Trump. The reminder that people like him exist will do wonders for the progressive movement #SemST,Donald Trump,0
Dear Republicans: Please nominate Donald Trump. The reminder that people like him exist will do wonders for the progressive cause #SemST,Donald Trump,0
@realDonaldTrump @LadyPatriot777 @Macys sells merchandise made in China!!!!!!! #SemST,Donald Trump,0
@realDonaldTrump @LadyPatriot777 @Macys lousy merchandise made in China!!!!!!! #SemST,Donald Trump,0
"@realDonaldTrump First sentence a must, but he'll NEVER be my President. #Truth will be led. He's an Indonesian citizen. #SemST",Donald Trump,0
"@realDonaldTrump First sentence a must, but he'll NEVER be my President. He will be controlled. He's an Indonesian citizen. #SemST",Donald Trump,0
What Donald Trump said was 100% true though. #SemST,Donald Trump,1
Everything Donald Trump said was 100% true though. #SemST,Donald Trump,1
@gerfingerpoken2 @tommy1959 Of course he did. Traitors conspire with #traitors #ImpeachObama #SemST,Donald Trump,2
@gerfingerpoken2 @tomgreen1959 Of course he did. Traitors conspire with #traitors #ImpeachObama #SemST,Donald Trump,2
#leadership is a vehicle for change! Ask @realDonaldTrump about becoming a front runner. #USA #leadership #SemST,Donald Trump,1
Conflict is a vehicle for change. Ask @realDonaldTrump Trump becoming a front runner. #USA #leadership #SemST,Donald Trump,1
@realDonaldTrump you work on the Mexican wall and I will focus on the Canadian wall!! #trueenemy #ChristieGray #SemST,Donald Trump,0
@realDonaldTrump will work on the Mexican wall and we will focus on the Canadian wall!! #trueenemy #Christie2016 #SemST,Donald Trump,0
@realDonaldTrump @PamplinFilmFestival We needs some Ballz back in the WH.. #SemST,Donald Trump,1
@realDonaldTrump @PamplinFilmCo We needs Michael Ballmer back in the WH.. #SemST,Donald Trump,1
@realDonaldTrump Its admirable that you're willing to lose sponsors for the greater good. We've longed for voice like yours. #SemST,Donald Trump,1
@realDonaldTrump its admirable how you're willing to lose sponsors for the greater good. We've longed for voice like youbefore! #SemST,Donald Trump,1
@realDonaldTrump you're not playing to win )= #SemST,Donald Trump,0
@realDonaldTrump you're not playing to win this = #SemST,Donald Trump,0
"TY Michael @ananavageBlog ""I'd do anything to help him; he's right, he's telling the truth"" @realDonaldTrump #BoycottMacys #SemST",Donald Trump,1
"TY Michael @ASavageNation ""I'd do anything to help you; he's right, he's telling the truth. @realDonaldTrump #BoycottMacys #SemST",Donald Trump,1
@POTUS what are your thoughts on #SemST,Donald Trump,2
@POTUS what are your thoughts on #SemST,Donald Trump,2
Stop thinking you can walk around talking reckless in the end it will bite you in the ass #Dontjudgeme #SemST,Donald Trump,0
Stop thinking you can walk around talking shit in the end it will bite you in the ass #Dontjudgeme #SemST,Donald Trump,0
I'm voting for Donald Trump this election #waitonit #SemST,Donald Trump,1
I'm ready for Donald Trump 2016 election #waitonit #SemST,Donald Trump,1
Clearly @realDonaldTrump has very good finance people because his shocking racist comments proves he not an intelligent man! #SemST,Donald Trump,0
Clearly @realDonaldTrump has very good finance people because his shocking racist comments proves he not an intelligent human! #SemST,Donald Trump,0
@realDonaldTrump fuck you racist ass bitch. Go fuck yourself #SemST,Donald Trump,0
@realDonaldTrump fuck you racist ass bitch. Go fuck yourself #SemST,Donald Trump,0
@thepeople @#greta @realDonaldTrump > You Know The Left Is Afraid Of A Executive Over Politicians < Hang In There Donald #SemST,Donald Trump,1
